,snow_depth,day
24936,23.9,21
24937,22.1,21
24938,23.3,21
24939,23.5,21
24940,23.7,21
24941,23.9,21
24942,24.0,21
24943,24.1,20
24944,24.0,20
24945,24.0,20
24946,24.1,20
24947,24.0,20
24948,24.0,20
24949,24.1,20
24950,23.7,20
24951,23.1,20
24952,23.5,20
24953,23.2,20
24954,23.3,20
24955,22.6,20
24956,21.7,20
24957,23.0,20
24958,22.8,20
24959,23.1,20
24960,22.6,20
24961,21.9,20
24962,22.2,20
24963,21.9,20
24964,21.7,20
24965,23.1,20
24966,23.2,20
24967,23.4,19
24968,23.4,19
24969,23.3,19
24970,23.3,19
24971,23.3,19
24972,22.9,19
24973,23.5,19
24974,23.1,19
24975,23.7,19
24976,23.7,19
24977,23.7,19
24978,23.5,19
24979,21.4,19
24980,24.1,19
24981,23.6,19
24982,23.3,19
24983,22.6,19
24984,22.5,19
24985,22.9,19
24986,22.4,19
24987,21.9,19
24988,21.2,19
24989,21.8,19
24990,21.0,19
24991,19.9,18
24992,20.3,18
24993,20.3,18
24994,20.6,18
24995,20.6,18
24996,20.6,18
24997,20.6,18
24998,20.7,18
24999,20.7,18
25000,20.3,18
25001,20.3,18
25002,20.5,18
25003,20.8,18
25004,21.0,18
25005,21.1,18
25006,21.2,18
25007,21.2,18
25008,21.2,18
25009,21.0,18
25010,20.2,18
25011,19.9,18
25012,19.6,18
25013,20.6,18
25014,20.7,18
25015,21.0,17
25016,21.0,17
25017,21.0,17
25018,21.0,17
25019,21.1,17
25020,21.3,17
25021,21.5,17
25022,21.3,17
25023,21.3,17
25024,21.7,17
25025,21.7,17
25026,22.1,17
25027,22.1,17
25028,22.1,17
25029,21.1,17
25030,19.6,17
25031,21.0,17
25032,20.6,17
25033,20.3,17
25034,20.6,17
25035,20.6,17
25036,20.6,17
25037,20.6,17
25038,19.5,17
25039,20.2,16
25040,20.2,16
25041,20.2,16
25042,19.9,16
25043,20.0,16
25044,19.7,16
25045,19.4,16
25046,19.5,16
25047,19.1,16
25048,18.7,16
25049,18.6,16
25050,18.8,16
25051,19.4,16
25052,19.6,16
25053,19.2,16
25054,18.6,16
25055,18.5,16
25056,16.4,16
25057,19.3,16
25058,19.0,16
25059,18.4,16
25060,19.2,16
25061,19.6,16
25062,19.5,16
25063,19.8,15
25064,19.6,15
25065,20.0,15
25066,20.3,15
25067,20.4,15
25068,19.9,15
25069,19.2,15
25070,18.2,15
25071,19.4,15
25072,19.0,15
25073,19.0,15
25074,19.2,15
25075,19.2,15
25076,19.1,15
25077,19.2,15
25078,18.6,15
25079,18.6,15
25080,17.6,15
25081,18.3,15
25082,18.3,15
25083,17.6,15
25084,17.6,15
25085,17.8,15
25086,18.0,15
25087,18.0,14
25088,18.3,14
25089,18.0,14
25090,18.0,14
25091,17.8,14
25092,17.8,14
25093,17.8,14
25094,17.4,14
25095,17.4,14
25096,17.9,14
25097,17.9,14
25098,17.8,14
25099,17.5,14
25100,17.3,14
25101,17.9,14
25102,17.9,14
25103,18.1,14
25104,18.1,14
25105,18.1,14
25106,17.9,14
25107,18.0,14
25108,17.9,14
25109,18.0,14
25110,17.9,14
25111,18.0,13
25112,18.0,13
25113,18.1,13
25114,18.1,13
25115,18.1,13
25116,18.1,13
25117,18.0,13
25118,17.9,13
25119,18.0,13
25120,17.9,13
25121,18.0,13
25122,18.0,13
25123,17.9,13
25124,18.0,13
25125,18.2,13
25126,18.3,13
25127,18.1,13
25128,18.2,13
25129,18.3,13
25130,18.3,13
25131,18.2,13
25132,18.1,13
25133,18.1,13
25134,18.3,13
25135,18.3,12
25136,18.3,12
25137,18.1,12
25138,18.1,12
25139,18.1,12
25140,18.3,12
25141,18.2,12
25142,18.2,12
25143,17.9,12
25144,18.2,12
25145,18.0,12
25146,18.0,12
25147,17.9,12
25148,18.0,12
25149,18.1,12
25150,18.2,12
25151,18.2,12
25152,18.1,12
25153,18.1,12
25154,18.1,12
25155,18.1,12
25156,18.2,12
25157,18.1,12
25158,18.1,12
25159,18.3,11
25160,18.3,11
25161,18.0,11
25162,18.0,11
25163,18.3,11
25164,18.3,11
25165,18.3,11
25166,18.1,11
25167,18.0,11
25168,18.0,11
25169,17.9,11
25170,17.9,11
25171,18.0,11
25172,18.1,11
25173,18.2,11
25174,18.3,11
25175,18.2,11
25176,18.2,11
25177,18.1,11
25178,18.2,11
25179,18.2,11
25180,18.3,11
25181,18.3,11
25182,18.3,11
25183,18.3,10
25184,18.2,10
25185,18.3,10
25186,18.1,10
25187,18.2,10
25188,18.3,10
25189,18.4,10
25190,18.1,10
25191,18.1,10
25192,18.1,10
25193,18.1,10
25194,18.1,10
25195,18.3,10
25196,18.1,10
25197,18.3,10
25198,18.3,10
25199,18.3,10
25200,18.4,10
25201,18.4,10
25202,18.5,10
25203,18.3,10
25204,18.4,10
25205,18.3,10
25206,18.3,10
25207,18.3,9
25208,18.3,9
25209,18.4,9
25210,18.3,9
25211,18.3,9
25212,18.4,9
25213,18.1,9
25214,18.0,9
25215,17.9,9
25216,18.0,9
25217,18.0,9
25218,18.1,9
25219,18.1,9
25220,18.3,9
25221,18.3,9
25222,18.3,9
25223,18.1,9
25224,18.2,9
25225,18.1,9
25226,18.0,9
25227,18.3,9
25228,18.3,9
25229,18.1,9
25230,18.1,9
25231,18.1,8
25232,18.1,8
25233,18.4,8
25234,18.3,8
25235,18.4,8
25236,18.1,8
25237,18.3,8
25238,18.0,8
25239,18.1,8
25240,18.1,8
25241,18.3,8
25242,18.3,8
25243,18.1,8
25244,18.3,8
25245,18.3,8
25246,18.3,8
25247,18.1,8
25248,18.3,8
25249,18.7,8
25250,18.8,8
25251,18.8,8
25252,18.8,8
25253,18.4,8
25254,18.3,8
25255,18.3,7
25256,18.1,7
25257,18.3,7
25258,18.3,7
25259,18.1,7
25260,17.9,7
25261,18.0,7
25262,18.2,7
25263,18.3,7
25264,18.0,7
25265,18.3,7
25266,18.1,7
25267,18.0,7
25268,18.1,7
25269,18.3,7
25270,18.4,7
25271,18.4,7
25272,18.4,7
25273,17.9,7
25274,18.1,7
25275,18.1,7
25276,18.5,7
25277,18.3,7
25278,18.3,7
25279,18.3,6
25280,18.5,6
25281,18.5,6
25282,18.7,6
25283,18.7,6
25284,18.5,6
25285,18.7,6
25286,18.6,6
25287,20.2,6
25288,24.9,6
25289,22.7,6
25290,21.6,6
25291,21.4,6
25292,19.6,6
25293,19.6,6
25294,17.8,6
25295,19.0,6
25296,19.4,6
25297,19.2,6
25298,18.4,6
25299,18.7,6
25300,15.9,6
25301,19.5,6
25302,19.4,6
25303,19.3,5
25304,19.5,5
25305,19.4,5
25306,19.3,5
25307,19.4,5
25308,20.6,5
25309,24.1,5
25310,24.2,5
25311,23.7,5
25312,24.1,5
25313,24.2,5
25314,24.1,5
25315,24.0,5
25316,24.1,5
25317,23.1,5
25318,22.5,5
25319,22.7,5
25320,21.1,5
25321,21.0,5
25322,21.7,5
25323,21.4,5
25324,21.5,5
25325,21.0,5
25326,19.3,5
25327,20.6,4
25328,20.6,4
25329,20.6,4
25330,20.6,4
25331,20.6,4
25332,20.6,4
25333,20.6,4
25334,20.6,4
25335,19.2,4
25336,19.9,4
25337,19.6,4
25338,18.6,4
25339,18.8,4
25340,19.1,4
25341,19.2,4
25342,19.1,4
25343,19.0,4
25344,19.1,4
25345,19.1,4
25346,19.1,4
25347,19.1,4
25348,19.2,4
25349,19.0,4
25350,19.2,4
25351,19.2,3
25352,19.3,3
25353,19.2,3
25354,18.9,3
25355,18.9,3
25356,18.9,3
25357,18.7,3
25358,18.8,3
25359,18.7,3
25360,18.9,3
25361,18.8,3
25362,19.1,3
25363,19.1,3
25364,19.1,3
25365,19.1,3
25366,19.2,3
25367,19.2,3
25368,19.3,3
25369,19.2,3
25370,19.1,3
25371,19.2,3
25372,19.0,3
25373,16.3,3
25374,18.3,3
25375,18.6,2
25376,18.4,2
25377,17.8,2
25378,18.1,2
25379,18.1,2
25380,17.3,2
25381,17.8,2
25382,17.9,2
25383,17.5,2
25384,17.5,2
25385,17.6,2
25386,17.4,2
25387,17.8,2
25388,17.8,2
25389,18.0,2
25390,18.3,2
25391,18.2,2
25392,18.2,2
25393,18.2,2
25394,18.3,2
25395,18.5,2
25396,18.3,2
25397,18.4,2
25398,18.6,2
25399,18.4,1
25400,18.6,1
25401,18.6,1
25402,18.6,1
25403,18.6,1
25404,18.7,1
25405,18.6,1
25406,18.6,1
25407,18.6,1
25408,18.6,1
25409,19.3,1
25410,19.1,1
25411,19.1,1
25412,19.2,1
25413,19.5,1
25414,19.6,1
25415,19.5,1
25416,19.6,1
25417,19.5,1
25418,19.6,1
25419,19.8,1
25420,19.6,1
25421,19.6,1
25422,19.6,1
32982,79.6,28
32983,79.4,28
32984,79.1,28
32985,78.7,28
32986,78.6,28
32987,77.9,28
32988,77.6,28
32989,77.3,28
32990,76.8,28
32991,75.6,28
32992,75.5,28
32993,74.8,28
32994,74.1,28
32995,73.8,28
32996,72.9,28
32997,72.1,28
32998,71.2,28
32999,70.1,28
33000,68.7,28
33001,67.2,28
33002,66.8,28
33003,66.6,28
33004,66.7,28
33005,66.5,28
33006,66.1,27
33007,65.9,27
33008,65.2,27
33009,64.7,27
33010,64.8,27
33011,64.8,27
33012,64.8,27
33013,64.8,27
33014,64.8,27
33015,64.8,27
33016,64.8,27
33017,64.8,27
33018,64.8,27
33019,64.8,27
33020,64.8,27
33021,64.9,27
33022,64.9,27
33023,64.9,27
33024,64.9,27
33025,65.0,27
33026,65.0,27
33027,64.9,27
33028,64.9,27
33029,65.0,27
33030,65.1,26
33031,65.1,26
33032,65.0,26
33033,65.0,26
33034,65.0,26
33035,64.9,26
33036,64.7,26
33037,64.7,26
33038,64.7,26
33039,64.7,26
33040,64.7,26
33041,64.6,26
33042,64.7,26
33043,64.7,26
33044,64.5,26
33045,64.6,26
33046,65.0,26
33047,65.1,26
33048,65.1,26
33049,65.1,26
33050,65.2,26
33051,65.2,26
33052,65.2,26
33053,65.2,26
33054,65.3,25
33055,65.3,25
33056,65.3,25
33057,65.3,25
33058,65.4,25
33059,65.4,25
33060,65.4,25
33061,65.3,25
33062,65.3,25
33063,65.3,25
33064,65.3,25
33065,65.4,25
33066,65.4,25
33067,65.3,25
33068,65.3,25
33069,65.3,25
33070,65.3,25
33071,65.0,25
33072,65.4,25
33073,65.6,25
33074,65.6,25
33075,65.6,25
33076,65.7,25
33077,65.7,25
33078,65.7,24
33079,65.7,24
33080,65.7,24
33081,65.7,24
33082,65.7,24
33083,65.6,24
33084,65.4,24
33085,65.5,24
33086,65.5,24
33087,65.3,24
33088,65.5,24
33089,65.4,24
33090,65.5,24
33091,65.7,24
33092,65.8,24
33093,65.8,24
33094,65.8,24
33095,65.8,24
33096,65.8,24
33097,65.8,24
33098,65.7,24
33099,65.8,24
33100,65.8,24
33101,65.9,24
33102,65.9,23
33103,65.9,23
33104,65.9,23
33105,66.0,23
33106,66.0,23
33107,65.9,23
33108,65.8,23
33109,65.7,23
33110,65.6,23
33111,65.7,23
33112,65.6,23
33113,65.7,23
33114,65.9,23
33115,65.9,23
33116,66.1,23
33117,66.1,23
33118,66.2,23
33119,66.2,23
33120,66.2,23
33121,66.2,23
33122,66.2,23
33123,66.3,23
33124,66.3,23
33125,66.3,23
33126,66.4,22
33127,66.4,22
33128,66.4,22
33129,66.4,22
33130,66.4,22
33131,66.4,22
33132,66.4,22
33133,66.4,22
33134,66.4,22
33135,66.5,22
33136,66.5,22
33137,66.6,22
33138,66.7,22
33139,66.7,22
33140,66.7,22
33141,66.8,22
33142,66.8,22
33143,66.9,22
33144,66.9,22
33145,66.9,22
33146,67.0,22
33147,66.9,22
33148,66.9,22
33149,67.0,22
33150,67.2,21
33151,67.2,21
33152,67.5,21
33153,67.7,21
33154,67.9,21
33155,68.3,21
33156,68.6,21
33157,69.0,21
33158,69.4,21
33159,69.7,21
33160,69.6,21
33161,69.7,21
33162,69.6,21
33163,69.9,21
33164,70.1,21
33165,70.1,21
33166,70.3,21
33167,70.6,21
33168,70.7,21
33169,70.8,21
33170,70.9,21
33171,71.2,21
33172,71.4,21
33173,71.8,21
33174,72.4,20
33175,72.5,20
33176,72.8,20
33177,73.4,20
33178,73.7,20
33179,73.5,20
33180,73.3,20
33181,73.3,20
33182,73.1,20
33183,72.3,20
33184,72.2,20
33185,72.1,20
33186,72.1,20
33187,72.5,20
33188,72.6,20
33189,71.7,20
33190,70.2,20
33191,69.6,20
33192,69.9,20
33193,70.1,20
33194,70.0,20
33195,69.8,20
33196,69.8,20
33197,69.6,20
33198,69.6,19
33199,69.6,19
33200,69.0,19
33201,68.2,19
33202,67.4,19
33203,66.5,19
33204,66.0,19
33205,65.0,19
33206,65.0,19
33207,65.0,19
33208,65.1,19
33209,65.1,19
33210,64.9,19
33211,65.0,19
33212,65.0,19
33213,65.1,19
33214,65.1,19
33215,65.2,19
33216,65.2,19
33217,65.3,19
33218,65.3,19
33219,65.4,19
33220,65.5,19
33221,65.5,19
33222,65.6,18
33223,65.3,18
33224,65.4,18
33225,65.5,18
33226,65.5,18
33227,65.5,18
33228,65.5,18
33229,65.4,18
33230,65.3,18
33231,65.1,18
33232,65.2,18
33233,65.4,18
33234,65.7,18
33235,65.8,18
33236,65.8,18
33237,65.9,18
33238,66.0,18
33239,66.0,18
33240,65.8,18
33241,65.4,18
33242,65.3,18
33243,65.2,18
33244,65.0,18
33245,64.8,18
33246,65.1,17
33247,65.0,17
33248,64.9,17
33249,65.0,17
33250,64.9,17
33251,64.8,17
33252,64.7,17
33253,64.8,17
33254,64.5,17
33255,64.6,17
33256,64.6,17
33257,64.8,17
33258,64.2,17
33259,63.4,17
33260,62.0,17
33261,62.0,17
33262,62.1,17
33263,62.1,17
33264,62.0,17
33265,61.9,17
33266,61.9,17
33267,61.8,17
33268,61.9,17
33269,62.0,17
33270,62.1,16
33271,62.1,16
33272,62.2,16
33273,62.3,16
33274,62.3,16
33275,62.3,16
33276,62.2,16
33277,62.4,16
33278,62.5,16
33279,62.5,16
33280,62.4,16
33281,62.1,16
33282,62.4,16
33283,62.6,16
33284,62.9,16
33285,63.3,16
33286,62.8,16
33287,62.9,16
33288,63.4,16
33289,63.8,16
33290,63.5,16
33291,62.8,16
33292,61.8,16
33293,62.0,16
33294,61.6,15
33295,61.9,15
33296,61.6,15
33297,61.5,15
33298,60.5,15
33299,60.6,15
33300,60.4,15
33301,60.5,15
33302,60.3,15
33303,60.1,15
33304,60.2,15
33305,60.4,15
33306,60.4,15
33307,60.5,15
33308,60.4,15
33309,60.4,15
33310,60.4,15
33311,60.4,15
33312,60.4,15
33313,60.5,15
33314,60.5,15
33315,60.6,15
33316,60.4,15
33317,60.3,15
33318,60.5,14
33319,60.5,14
33320,60.5,14
33321,60.7,14
33322,60.7,14
33323,60.6,14
33324,60.8,14
33325,60.7,14
33326,60.8,14
33327,60.7,14
33328,60.7,14
33329,60.8,14
33330,60.9,14
33331,60.9,14
33332,61.0,14
33333,61.1,14
33334,61.1,14
33335,61.2,14
33336,61.2,14
33337,61.2,14
33338,61.3,14
33339,61.3,14
33340,61.4,14
33341,61.3,14
33342,61.4,13
33343,61.4,13
33344,61.5,13
33345,61.5,13
33346,61.5,13
33347,61.4,13
33348,61.3,13
33349,61.3,13
33350,61.6,13
33351,61.8,13
33352,61.7,13
33353,61.8,13
33354,61.9,13
33355,62.0,13
33356,62.1,13
33357,62.1,13
33358,62.1,13
33359,62.2,13
33360,62.1,13
33361,62.2,13
33362,62.2,13
33363,62.2,13
33364,62.3,13
33365,62.3,13
33366,62.3,12
33367,62.3,12
33368,62.4,12
33369,62.4,12
33370,62.4,12
33371,62.4,12
33372,62.2,12
33373,62.2,12
33374,62.0,12
33375,62.1,12
33376,62.3,12
33377,62.4,12
33378,62.5,12
33379,62.6,12
33380,62.7,12
33381,62.7,12
33382,62.7,12
33383,62.8,12
33384,62.8,12
33385,62.8,12
33386,62.9,12
33387,62.9,12
33388,62.9,12
33389,63.0,12
33390,63.0,11
33391,63.0,11
33392,63.0,11
33393,63.1,11
33394,63.1,11
33395,63.1,11
33396,63.0,11
33397,63.0,11
33398,63.0,11
33399,63.0,11
33400,63.1,11
33401,63.2,11
33402,63.3,11
33403,63.4,11
33404,63.5,11
33405,63.5,11
33406,63.5,11
33407,63.5,11
33408,63.6,11
33409,63.6,11
33410,63.6,11
33411,63.6,11
33412,63.7,11
33413,63.7,11
33414,63.8,10
33415,63.8,10
33416,63.8,10
33417,63.8,10
33418,63.9,10
33419,64.0,10
33420,63.9,10
33421,64.1,10
33422,64.3,10
33423,64.6,10
33424,64.8,10
33425,64.9,10
33426,65.0,10
33427,65.1,10
33428,65.2,10
33429,65.2,10
33430,65.3,10
33431,65.3,10
33432,65.3,10
33433,65.3,10
33434,65.4,10
33435,65.5,10
33436,65.5,10
33437,65.5,10
33438,65.6,9
33439,65.6,9
33440,65.7,9
33441,65.7,9
33442,65.8,9
33443,65.8,9
33444,65.8,9
33445,65.9,9
33446,65.9,9
33447,66.0,9
33448,66.0,9
33449,66.0,9
33450,66.1,9
33451,66.2,9
33452,66.2,9
33453,66.3,9
33454,66.3,9
33455,66.3,9
33456,66.4,9
33457,66.4,9
33458,66.5,9
33459,66.5,9
33460,66.6,9
33461,66.6,9
33462,66.7,8
33463,66.7,8
33464,66.8,8
33465,66.8,8
33466,66.9,8
33467,66.9,8
33468,67.0,8
33469,67.0,8
33470,67.0,8
33471,67.0,8
33472,67.1,8
33473,67.2,8
33474,67.2,8
33475,67.3,8
33476,67.3,8
33477,67.4,8
33478,67.5,8
33479,67.5,8
33480,67.6,8
33481,67.6,8
33482,67.7,8
33483,67.8,8
33484,67.8,8
33485,67.9,8
33486,68.0,7
33487,68.0,7
33488,68.1,7
33489,68.2,7
33490,68.3,7
33491,68.0,7
33492,67.9,7
33493,67.7,7
33494,67.9,7
33495,68.0,7
33496,68.0,7
33497,68.0,7
33498,68.1,7
33499,68.3,7
33500,68.4,7
33501,68.5,7
33502,68.5,7
33503,68.6,7
33504,68.7,7
33505,68.8,7
33506,69.0,7
33507,68.8,7
33508,68.8,7
33509,68.7,7
33510,68.4,6
33511,68.2,6
33512,68.3,6
33513,68.6,6
33514,68.8,6
33515,69.1,6
33516,69.0,6
33517,69.0,6
33518,69.0,6
33519,69.1,6
33520,69.1,6
33521,69.2,6
33522,69.4,6
33523,69.6,6
33524,69.7,6
33525,69.8,6
33526,69.9,6
33527,69.9,6
33528,70.0,6
33529,70.0,6
33530,70.2,6
33531,70.3,6
33532,70.3,6
33533,70.4,6
33534,70.4,5
33535,70.5,5
33536,70.5,5
33537,70.8,5
33538,71.3,5
33539,69.7,5
33540,70.4,5
33541,70.5,5
33542,71.2,5
33543,71.4,5
33544,71.6,5
33545,72.2,5
33546,72.0,5
33547,71.5,5
33548,72.0,5
33549,72.6,5
33550,72.3,5
33551,72.6,5
33552,72.5,5
33553,72.5,5
33554,72.2,5
33555,71.5,5
33556,70.7,5
33557,70.3,5
33558,69.8,4
33559,69.8,4
33560,69.5,4
33561,69.9,4
33562,69.3,4
33563,68.3,4
33564,67.7,4
33565,66.1,4
33566,64.6,4
33567,64.5,4
33568,64.0,4
33569,64.0,4
33570,63.0,4
33571,63.5,4
33572,62.7,4
33573,61.8,4
33574,61.5,4
33575,61.2,4
33576,61.0,4
33577,61.0,4
33578,60.6,4
33579,60.6,4
33580,61.2,4
33581,60.8,4
33582,60.9,3
33583,60.7,3
33584,61.0,3
33585,60.5,3
33586,60.2,3
33587,60.3,3
33588,60.3,3
33589,59.8,3
33590,60.0,3
33591,59.9,3
33592,60.0,3
33593,59.1,3
33594,58.9,3
33595,59.7,3
33596,60.3,3
33597,60.2,3
33598,60.2,3
33599,60.1,3
33600,60.3,3
33601,60.4,3
33602,60.9,3
33603,60.7,3
33604,60.8,3
33605,61.3,3
33606,61.1,2
33607,61.1,2
33608,61.1,2
33609,61.3,2
33610,61.3,2
33611,61.6,2
33612,62.1,2
33613,62.4,2
33614,62.5,2
33615,62.6,2
33616,62.6,2
33617,62.6,2
33618,62.8,2
33619,62.7,2
33620,62.8,2
33621,62.9,2
33622,63.0,2
33623,63.1,2
33624,63.2,2
33625,63.4,2
33626,63.7,2
33627,63.5,2
33628,63.6,2
33629,63.0,2
33630,62.9,1
33631,63.5,1
33632,63.1,1
33633,63.5,1
33634,63.6,1
33635,64.1,1
33636,64.4,1
33637,63.9,1
33638,64.2,1
33639,64.4,1
33640,64.4,1
33641,64.3,1
33642,64.2,1
33643,64.2,1
33644,64.1,1
33645,64.3,1
33646,64.3,1
33647,64.0,1
33648,64.0,1
33649,64.3,1
33650,64.3,1
33651,64.0,1
33652,64.9,1
33653,65.0,1
42089,86.1,28
42090,86.1,28
42091,86.1,28
42092,86.2,28
42093,86.2,28
42094,86.4,28
42095,86.4,28
42096,86.5,28
42097,86.6,28
42098,86.6,28
42099,86.6,28
42100,86.4,28
42101,85.8,28
42102,85.9,28
42103,85.3,28
42104,85.7,28
42105,86.3,28
42106,86.3,28
42107,86.5,28
42108,86.5,28
42109,86.2,28
42110,86.6,28
42111,86.5,28
42112,86.5,28
42113,86.8,27
42114,86.8,27
42115,86.2,27
42116,86.4,27
42117,87.0,27
42118,87.3,27
42119,87.5,27
42120,86.4,27
42121,85.9,27
42122,86.4,27
42123,86.4,27
42124,86.4,27
42125,86.4,27
42126,86.7,27
42127,87.0,27
42128,86.9,27
42129,87.2,27
42130,87.5,27
42131,87.4,27
42132,87.5,27
42133,87.6,27
42134,87.4,27
42135,87.8,27
42136,87.7,27
42137,87.4,26
42138,86.2,26
42139,87.3,26
42140,87.5,26
42141,87.7,26
42142,87.7,26
42143,87.6,26
42144,87.4,26
42145,87.2,26
42146,87.8,26
42147,88.4,26
42148,88.3,26
42149,88.1,26
42150,88.3,26
42151,87.5,26
42152,88.1,26
42153,88.3,26
42154,88.9,26
42155,88.7,26
42156,88.5,26
42157,88.3,26
42158,88.3,26
42159,88.5,26
42160,88.3,26
42161,88.3,25
42162,88.1,25
42163,87.7,25
42164,87.5,25
42165,86.8,25
42166,86.2,25
42167,85.9,25
42168,85.2,25
42169,84.6,25
42170,84.1,25
42171,83.5,25
42172,82.7,25
42173,81.8,25
42174,82.2,25
42175,82.2,25
42176,82.2,25
42177,82.2,25
42178,82.3,25
42179,82.4,25
42180,82.5,25
42181,82.6,25
42182,82.8,25
42183,82.9,25
42184,83.0,25
42185,82.7,24
42186,82.6,24
42187,83.0,24
42188,83.1,24
42189,83.2,24
42190,83.0,24
42191,82.8,24
42192,82.9,24
42193,83.2,24
42194,83.5,24
42195,83.3,24
42196,82.9,24
42197,83.3,24
42198,83.6,24
42199,83.9,24
42200,84.2,24
42201,84.2,24
42202,84.2,24
42203,84.3,24
42204,84.4,24
42205,84.9,24
42206,85.3,24
42207,86.2,24
42208,86.6,24
42209,87.0,23
42210,87.5,23
42211,87.6,23
42212,87.6,23
42213,87.9,23
42214,87.6,23
42215,87.6,23
42216,87.5,23
42217,87.6,23
42218,87.5,23
42219,87.2,23
42220,87.4,23
42221,87.5,23
42222,87.2,23
42223,86.9,23
42224,87.0,23
42225,86.9,23
42226,87.6,23
42227,87.7,23
42228,88.0,23
42229,87.9,23
42230,87.8,23
42231,87.4,23
42232,86.3,23
42233,85.5,22
42234,83.6,22
42235,83.1,22
42236,82.9,22
42237,81.9,22
42238,80.6,22
42239,80.2,22
42240,80.8,22
42241,80.9,22
42242,80.5,22
42243,80.5,22
42244,81.0,22
42245,81.7,22
42246,81.6,22
42247,81.7,22
42248,80.9,22
42249,80.1,22
42250,79.0,22
42251,78.3,22
42252,78.4,22
42253,78.1,22
42254,78.5,22
42255,78.9,22
42256,78.8,22
42257,78.3,21
42258,78.3,21
42259,78.3,21
42260,77.7,21
42261,76.7,21
42262,76.1,21
42263,75.4,21
42264,74.1,21
42265,73.7,21
42266,73.6,21
42267,73.7,21
42268,73.9,21
42269,74.2,21
42270,73.9,21
42271,73.0,21
42272,72.3,21
42273,71.3,21
42274,69.2,21
42275,67.8,21
42276,66.6,21
42277,65.7,21
42278,64.2,21
42279,64.5,21
42280,64.5,21
42281,64.7,20
42282,63.8,20
42283,62.4,20
42284,62.9,20
42285,62.5,20
42286,62.3,20
42287,62.1,20
42288,61.3,20
42289,61.1,20
42290,63.5,20
42291,63.3,20
42292,61.5,20
42293,61.8,20
42294,61.8,20
42295,61.9,20
42296,61.9,20
42297,62.1,20
42298,62.4,20
42299,62.4,20
42300,62.4,20
42301,62.4,20
42302,62.4,20
42303,62.3,20
42304,62.3,20
42305,62.4,19
42306,61.7,19
42307,59.9,19
42308,60.2,19
42309,61.0,19
42310,62.6,19
42311,62.6,19
42312,63.9,19
42313,63.8,19
42314,62.3,19
42315,61.9,19
42316,61.7,19
42317,61.5,19
42318,61.4,19
42319,60.6,19
42320,61.6,19
42321,61.2,19
42322,61.3,19
42323,61.5,19
42324,61.2,19
42325,61.6,19
42326,61.6,19
42327,61.4,19
42328,60.4,19
42329,61.1,18
42330,61.4,18
42331,61.0,18
42332,61.2,18
42333,61.3,18
42334,61.3,18
42335,61.1,18
42336,60.8,18
42337,60.8,18
42338,61.2,18
42339,61.1,18
42340,60.4,18
42341,60.0,18
42342,60.1,18
42343,60.6,18
42344,60.9,18
42345,61.3,18
42346,59.5,18
42347,58.6,18
42348,60.4,18
42349,61.6,18
42350,61.5,18
42351,61.7,18
42352,62.0,18
42353,62.6,17
42354,61.9,17
42355,61.3,17
42356,61.2,17
42357,63.4,17
42358,60.7,17
42359,61.3,17
42360,61.5,17
42361,61.5,17
42362,60.3,17
42363,61.1,17
42364,60.9,17
42365,62.8,17
42366,61.2,17
42367,60.5,17
42368,59.9,17
42369,60.2,17
42370,60.1,17
42371,59.9,17
42372,60.2,17
42373,60.0,17
42374,60.0,17
42375,59.8,17
42376,59.6,17
42377,60.3,16
42378,60.4,16
42379,60.3,16
42380,58.0,16
42381,57.4,16
42382,58.9,16
42383,59.9,16
42384,59.8,16
42385,59.4,16
42386,59.8,16
42387,58.6,16
42388,58.5,16
42389,56.2,16
42390,58.4,16
42391,58.5,16
42392,58.2,16
42393,58.2,16
42394,58.4,16
42395,58.3,16
42396,57.4,16
42397,59.0,16
42398,59.1,16
42399,59.1,16
42400,58.7,16
42401,57.6,15
42402,58.9,15
42403,59.7,15
42404,59.6,15
42405,59.1,15
42406,59.1,15
42407,58.8,15
42408,57.9,15
42409,58.1,15
42410,58.5,15
42411,57.9,15
42412,57.6,15
42413,57.9,15
42414,58.2,15
42415,58.5,15
42416,57.6,15
42417,57.7,15
42418,57.5,15
42419,57.9,15
42420,57.7,15
42421,57.5,15
42422,57.8,15
42423,58.2,15
42424,58.4,15
42425,58.6,14
42426,58.7,14
42427,58.8,14
42428,58.8,14
42429,58.8,14
42430,58.8,14
42431,59.0,14
42432,59.6,14
42433,59.9,14
42434,59.8,14
42435,59.8,14
42436,59.9,14
42437,60.0,14
42438,60.1,14
42439,60.4,14
42440,60.4,14
42441,60.4,14
42442,60.4,14
42443,60.3,14
42444,60.4,14
42445,60.5,14
42446,60.4,14
42447,60.4,14
42448,60.4,14
42449,60.5,13
42450,60.4,13
42451,60.4,13
42452,59.9,13
42453,59.8,13
42454,59.5,13
42455,59.6,13
42456,59.8,13
42457,60.2,13
42458,60.7,13
42459,60.2,13
42460,60.6,13
42461,61.0,13
42462,61.1,13
42463,61.0,13
42464,59.4,13
42465,59.6,13
42466,60.6,13
42467,60.8,13
42468,60.8,13
42469,60.8,13
42470,60.3,13
42471,60.6,13
42472,61.2,13
42473,61.4,12
42474,61.4,12
42475,61.4,12
42476,61.4,12
42477,61.5,12
42478,61.5,12
42479,61.3,12
42480,61.3,12
42481,61.3,12
42482,61.3,12
42483,61.5,12
